	DRUG	CTRL	EC50	PARENT_ID	DATE
2331	FOS	124.2	69.47	239	2015-05-22 00:00:00
2332	ACV	1.463	18.4	203	2014-10-13 00:00:00
2333	PCV	3.77	109.2	203	2014-10-13 00:00:00
2334	CDV	9.021	<1.5625	203	2014-10-13 00:00:00
2335	FOS	128.9	<50.0	203	2014-10-13 00:00:00
2336	ACV	2.352	>40.0	733	2024-11-25 00:00:00
2337	FOS	114.3	78.86	733	2024-11-25 00:00:00
2338	ACV	0.6792	25.2	456	2018-10-08 00:00:00
2339	PCV	2.115	56.95	456	2018-10-08 00:00:00
2340	CDV	5.173	1.714	456	2018-10-08 00:00:00
2341	FOS	136.8	79.37	456	2018-10-08 00:00:00
2342	ACV	1.14	19.13	97	2012-08-17 00:00:00
2343	PCV	5.563	133.2	97	2012-08-17 00:00:00
2344	CDV	7.663	<1.5625	97	2012-08-17 00:00:00
2345	FOS	173.6	62.74	97	2012-08-17 00:00:00
2346	ACV	0.6037	0.3850	698	2023-07-24 00:00:00
2347	CDV	8.434	1.636	698	2023-07-24 00:00:00
2348	FOS	<50.0	<50.0	698	2023-07-24 00:00:00
2349	ACV	1.837	1.048	32	2011-02-24 00:00:00
2350	PCV	8.409	2.007	32	2011-02-24 00:00:00
2351	CDV	17.13	10.04	32	2011-02-24 00:00:00
2352	FOS	259.4	98.72	32	2011-02-24 00:00:00
2353	ACV	1.025	>40.0	510	2020-09-07 00:00:00
2354	CDV	14.67	10.11	510	2020-09-07 00:00:00
2355	FOS	114.9	132.9	510	2020-09-07 00:00:00
2356	ACV	1.044	2.078	517	2020-09-11 00:00:00
2357	CDV	8.717	2.663	517	2020-09-11 00:00:00
2358	FOS	119.6	243.8	517	2020-09-11 00:00:00
2359	ACV	1.719	3.512	248	2015-08-14 00:00:00
2360	PCV	4.475	18.02	248	2015-08-14 00:00:00
2361	CDV	16.11	157.3	248	2015-08-14 00:00:00
2362	FOS	116.7	110.5	248	2015-08-14 00:00:00
2363	ACV	2.133	>40.0	679	2023-03-27 00:00:00
2364	CDV	41.08	6.338	679	2023-03-27 00:00:00
2365	FOS	138.4	275.6	679	2023-03-27 00:00:00
2366	ACV	1.301	>40.0	111	2025-07-30 16:15:44
2367	PCV	9.138	>160.0	111	2025-07-30 16:15:44
2368	CDV	29.05	14.87	111	2025-07-30 16:15:44
2369	FOS	318.9	270.9	111	2025-07-30 16:15:44
2370	ACV	0.2016	1.494	578	2021-05-17 00:00:00
2371	CDV	3.153	4.698	578	2021-05-17 00:00:00
2372	FOS	<50.0	52.08	578	2021-05-17 00:00:00
2373	ACV	<0.15625	<0.15625	146	2013-07-15 00:00:00
2374	PCV	7.517	>160.0	146	2013-07-15 00:00:00
2375	CDV	<1.5625	<1.5625	146	2013-07-15 00:00:00
2376	FOS	<50.0	<50.0	146	2013-07-15 00:00:00
2377	ACV	0.8229	>40.0	446	2018-07-27 00:00:00
2378	PCV	4.156	>160.0	446	2018-07-27 00:00:00
2379	CDV	8.212	49.05	446	2018-07-27 00:00:00
2380	FOS	95.65	72.78	446	2018-07-27 00:00:00
2381	ACV	0.8746	0.5456	708	2023-11-06 00:00:00
2382	CDV	9.045	<1.5625	708	2023-11-06 00:00:00
2383	FOS	66.24	52.97	708	2023-11-06 00:00:00
2384	ACV	0.9458	>40.0	200	2014-10-06 00:00:00
2385	PCV	3.206	144.2	200	2014-10-06 00:00:00
2386	CDV	7.404	2.860	200	2014-10-06 00:00:00
2387	FOS	142.3	70.71	200	2014-10-06 00:00:00
2388	ACV	0.8702	0.9186	53	2025-07-30 16:15:43
2389	PCV	5.139	11.82	53	2025-07-30 16:15:43
2390	CDV	14.82	87.81	53	2025-07-30 16:15:43
2391	FOS	223.6	72.31	53	2025-07-30 16:15:43
2392	ACV	1.885	3.703	594	2022-02-28 00:00:00
2393	FOS	148.7	118.9	594	2022-02-28 00:00:00
2394	ACV	1.126	>40.0	792	2019-08-05 00:00:00
2395	PCV	3.096	48.96	792	2019-08-05 00:00:00
2396	CDV	10.75	7.24	792	2019-08-05 00:00:00
2397	FOS	100.8	102.3	792	2019-08-05 00:00:00
2398	CDV	7.556	9.575	641	2022-09-26 00:00:00
2399	ACV	1.575	5.236	475	2019-08-09 00:00:00
2400	PCV	4.402	20.12	475	2019-08-09 00:00:00
2401	CDV	10.39	69.7	475	2019-08-09 00:00:00
2402	FOS	117.3	121.1	475	2019-08-09 00:00:00
2403	ACV	2.693	0.8263	529	2020-11-27 00:00:00
2404	CDV	21.85	7.313	529	2020-11-27 00:00:00
2405	FOS	138.6	87.13	529	2020-11-27 00:00:00
2406	ACV	1.418	1.450	9	2010-03-19 00:00:00
2407	PCV	5.713	16.41	9	2010-03-19 00:00:00
2408	CDV	33.76	208.5	9	2010-03-19 00:00:00
2409	FOS	431.5	152.4	9	2010-03-19 00:00:00
2410	ACV	2.032	0.9854	671	2023-01-16 11:35:35
2411	CDV	22.08	26.15	671	2023-01-16 11:35:35
2412	FOS	117.5	108.1	671	2023-01-16 11:35:35
2413	ACV	1.693	2.322	55	2011-10-03 00:00:00
2414	PCV	7.236	7.544	55	2011-10-03 00:00:00
2415	CDV	17.01	36.23	55	2011-10-03 00:00:00
2416	FOS	247.4	153.7	55	2011-10-03 00:00:00
2417	ACV	1.42	15.5	103	2012-09-07 00:00:00
2418	PCV	6.235	152.5	103	2012-09-07 00:00:00
2419	CDV	17.23	4.902	103	2012-09-07 00:00:00
2420	FOS	204.8	104.3	103	2012-09-07 00:00:00
2421	ACV	0.1969	1.829	583	2021-07-02 00:00:00
2422	FOS	<50.0	108.7	583	2021-07-02 00:00:00
2423	ACV	2.387	>40.0	147	2013-07-08 00:00:00
2424	PCV	16.21	>160.0	147	2013-07-08 00:00:00
2425	CDV	15.65	15.2	147	2013-07-08 00:00:00
2426	FOS	204.4	<50.0	147	2013-07-08 00:00:00
2427	ACV	1.416	3.344	31	2011-02-07 00:00:00
2428	PCV	5.984	22.18	31	2011-02-07 00:00:00
2429	CDV	12.68	129.8	31	2011-02-07 00:00:00
2430	FOS	145.4	123.7	31	2011-02-07 00:00:00
2431	ACV	0.3616	0.5801	374	2017-09-11 00:00:00
2432	PCV	1.984	3.024	374	2017-09-11 00:00:00
2433	CDV	5.948	20.78	374	2017-09-11 00:00:00
2434	FOS	64.84	53.68	374	2017-09-11 00:00:00
2435	ACV	0.4909	1.005	338	2017-02-03 00:00:00
2436	PCV	3.57	2.173	338	2017-02-03 00:00:00
2437	CDV	7.630	4.909	338	2017-02-03 00:00:00
2438	FOS	66.6	52.59	338	2017-02-03 00:00:00
2439	ACV	0.4356	0.5884	462	2018-11-26 00:00:00
2440	PCV	3.654	3.601	462	2018-11-26 00:00:00
2441	CDV	15.04	9.045	462	2018-11-26 00:00:00
2442	FOS	89.78	83.55	462	2018-11-26 00:00:00
2443	ACV	2.615	1.527	293	2025-07-30 16:15:48
2444	PCV	7.038	10.45	293	2025-07-30 16:15:48
2445	CDV	20.78	34.78	293	2025-07-30 16:15:48
2446	FOS	201.2	59.95	293	2025-07-30 16:15:48
2447	ACV	0.7667	1.575	429	2018-05-21 00:00:00
2448	PCV	3.412	9.217	429	2018-05-21 00:00:00
2449	CDV	10.91	118.9	429	2018-05-21 00:00:00
2450	FOS	124.0	72.48	429	2018-05-21 00:00:00
2451	CDV	2.775	12.36	539	2021-05-24 00:00:00
2452	ACV	2.375	13.87	120	2013-02-15 00:00:00
2453	PCV	7.262	16.48	120	2013-02-15 00:00:00
2454	CDV	9.473	21.85	120	2013-02-15 00:00:00
2455	FOS	168.7	651.6	120	2013-02-15 00:00:00
2456	ACV	1.376	7.502	165	2013-12-02 00:00:00
2457	PCV	4.365	20.00	165	2013-12-02 00:00:00
2458	CDV	12.79	4.029	165	2013-12-02 00:00:00
2459	FOS	171.7	72.57	165	2013-12-02 00:00:00
2460	ACV	3.432	1.174	85	2012-05-21 00:00:00
2461	PCV	7.849	10.00	85	2012-05-21 00:00:00
2462	CDV	22.51	5.731	85	2012-05-21 00:00:00
2463	FOS	321.1	<50.0	85	2012-05-21 00:00:00
2464	ACV	1.177	>40.0	745	2025-05-09 00:00:00
2465	CDV	5.11	5.256	745	2025-05-09 00:00:00
2466	FOS	69.	100.0	745	2025-05-09 00:00:00
2467	CDV	4.894	9.703	557	2021-04-26 00:00:00
2468	ACV	0.9248	3.281	509	2020-09-21 00:00:00
2469	CDV	8.105	4.384	509	2020-09-21 00:00:00
2470	FOS	148.3	258.	509	2020-09-21 00:00:00
2471	ACV	1.305	>40.0	117	2012-12-24 00:00:00
2472	PCV	7.374	>160.0	117	2012-12-24 00:00:00
2473	CDV	31.34	43.53	117	2012-12-24 00:00:00
2474	FOS	252.	75.79	117	2012-12-24 00:00:00
2475	ACV	1.863	>40.0	298	2025-07-30 16:15:48
2476	PCV	9.651	>160.0	298	2025-07-30 16:15:48
2477	CDV	23.07	25.68	298	2025-07-30 16:15:48
2478	FOS	142.1	265.3	298	2025-07-30 16:15:48
2479	ACV	0.3616	3.746	347	2017-04-24 00:00:00
2480	PCV	1.119	11.41	347	2017-04-24 00:00:00
2481	CDV	2.159	22.64	347	2017-04-24 00:00:00
2482	FOS	<50.0	54.53	347	2017-04-24 00:00:00
2483	ACV	1.806	13.08	537	2021-02-01 00:00:00
2484	CDV	42.74	2.219	537	2021-02-01 00:00:00
2485	FOS	246.6	79.68	537	2021-02-01 00:00:00
2486	ACV	0.9779	>40.0	387	2017-11-10 00:00:00
2487	PCV	3.921	>160.0	387	2017-11-10 00:00:00
2488	CDV	10.42	45.06	387	2017-11-10 00:00:00
2489	FOS	145.8	227.8	387	2017-11-10 00:00:00
2490	ACV	1.426	>40.0	789	2019-06-28 00:00:00
2491	PCV	3.542	>160.0	789	2019-06-28 00:00:00
2492	CDV	10.34	10.53	789	2019-06-28 00:00:00
2493	FOS	91.63	155.8	789	2019-06-28 00:00:00
2494	ACV	1.282	>40.0	180	2014-04-11 00:00:00
2495	PCV	6.828	>160.0	180	2014-04-11 00:00:00
2496	CDV	10.77	31.85	180	2014-04-11 00:00:00
2497	FOS	129.3	66.10	180	2014-04-11 00:00:00
2498	ACV	3.765	0.9921	318	2025-07-30 16:15:49
2499	PCV	17.64	9.548	318	2025-07-30 16:15:49
2500	CDV	37.	28.06	318	2025-07-30 16:15:49
2501	FOS	276.1	89.78	318	2025-07-30 16:15:49
2502	ACV	1.23	>40.0	499	2020-02-03 00:00:00
2503	PCV	2.594	50.83	499	2020-02-03 00:00:00
2504	CDV	12.07	2.729	499	2020-02-03 00:00:00
2505	FOS	98.57	108.4	499	2020-02-03 00:00:00
2506	ACV	1.397	20.54	132	2013-04-26 00:00:00
2507	PCV	8.909	156.6	132	2013-04-26 00:00:00
2508	CDV	39.30	2.368	132	2013-04-26 00:00:00
2509	FOS	238.4	57.31	132	2013-04-26 00:00:00
2510	ACV	1.040	5.541	614	2022-05-23 00:00:00
2511	CDV	14.77	2.412	614	2022-05-23 00:00:00
2512	FOS	102.8	137.4	614	2022-05-23 00:00:00
2513	ACV	1.441	>40.0	502	2020-02-28 00:00:00
2514	PCV	3.444	70.69	502	2020-02-28 00:00:00
2515	CDV	14.22	8.412	502	2020-02-28 00:00:00
2516	FOS	146.3	118.9	502	2020-02-28 00:00:00
2517	ACV	1.288	>40.0	390	2017-11-13 00:00:00
2518	PCV	3.36	>160.0	390	2017-11-13 00:00:00
2519	CDV	8.896	2.893	390	2017-11-13 00:00:00
2520	FOS	135.5	93.61	390	2017-11-13 00:00:00
2521	ACV	1.762	2.176	607	2022-04-25 00:00:00
2522	FOS	101.5	138.3	607	2022-04-25 00:00:00
2523	ACV	1.087	>40.0	187	2014-06-06 00:00:00
2524	PCV	3.602	>160.0	187	2014-06-06 00:00:00
2525	CDV	9.245	3.446	187	2014-06-06 00:00:00
2526	FOS	125.6	386.5	187	2014-06-06 00:00:00
2527	ACV	1.687	30.	155	2013-08-19 00:00:00
2528	PCV	5.656	19.39	155	2013-08-19 00:00:00
2529	CDV	15.46	6.973	155	2013-08-19 00:00:00
2530	FOS	253.7	123.3	155	2013-08-19 00:00:00
2531	ACV	1.476	20.42	721	2024-04-26 00:00:00
2532	CDV	11.75	2.062	721	2024-04-26 00:00:00
2533	FOS	59.36	57.67	721	2024-04-26 00:00:00
2534	ACV	2.097	27.26	624	2022-07-15 00:00:00
2535	CDV	46.97	1.942	624	2022-07-15 00:00:00
2536	FOS	172.3	56.12	624	2022-07-15 00:00:00
2537	ACV	1.214	18.67	224	2015-02-09 00:00:00
2538	PCV	5.187	85.30	224	2015-02-09 00:00:00
2539	CDV	11.86	2.852	224	2015-02-09 00:00:00
2540	FOS	200.5	63.52	224	2015-02-09 00:00:00
2541	ACV	0.8992	3.439	668	2023-12-15 00:00:00
2542	CDV	12.04	6.552	668	2023-12-15 00:00:00
2543	FOS	69.39	323.7	668	2023-12-15 00:00:00
2544	ACV	1.311	8.642	36	2011-07-18 00:00:00
2545	PCV	6.25	68.96	36	2011-07-18 00:00:00
2546	CDV	8.878	<1.5625	36	2011-07-18 00:00:00
2547	FOS	203.1	<50.0	36	2011-07-18 00:00:00
2548	ACV	1.277	0.8412	754	2025-06-06 00:00:00
2549	CDV	6.699	6.750	754	2025-06-06 00:00:00
2550	FOS	57.56	71.14	754	2025-06-06 00:00:00
2551	ACV	0.8006	3.365	436	2018-06-04 00:00:00
2552	PCV	3.734	2.415	436	2018-06-04 00:00:00
2553	CDV	14.55	22.27	436	2018-06-04 00:00:00
2554	FOS	147.2	54.96	436	2018-06-04 00:00:00
2555	ACV	0.302	9.885	365	2017-08-14 00:00:00
2556	PCV	1.499	48.23	365	2017-08-14 00:00:00
2557	CDV	4.137	<1.5625	365	2017-08-14 00:00:00
2558	FOS	69.78	<50.0	365	2017-08-14 00:00:00
2559	ACV	1.344	2.973	486	2019-10-18 00:00:00
2560	PCV	2.845	16.34	486	2019-10-18 00:00:00
2561	CDV	13.44	160.1	486	2019-10-18 00:00:00
2562	FOS	126.	102.2	486	2019-10-18 00:00:00
2563	ACV	0.8455	0.2126	460	2018-11-12 00:00:00
2564	PCV	3.731	1.380	460	2018-11-12 00:00:00
2565	CDV	9.144	4.644	460	2018-11-12 00:00:00
2566	FOS	134.	<50.0	460	2018-11-12 00:00:00
2567	ACV	1.024	0.6014	169	2014-01-24 00:00:00
2568	PCV	3.786	4.644	169	2014-01-24 00:00:00
2569	CDV	9.783	30.26	169	2014-01-24 00:00:00
2570	FOS	141.8	65.2	169	2014-01-24 00:00:00
2571	ACV	1.909	17.41	35	2011-03-11 00:00:00
2572	PCV	7.327	127.	35	2011-03-11 00:00:00
2573	CDV	10.53	1.562	35	2011-03-11 00:00:00
2574	FOS	186.	65.51	35	2011-03-11 00:00:00
2575	ACV	3.703	1.621	620	2022-07-08 00:00:00
2576	CDV	44.87	12.50	620	2022-07-08 00:00:00
2577	FOS	185.4	<50.0	620	2022-07-08 00:00:00
2578	ACV	1.177	3.969	743	2025-05-09 00:00:00
2579	CDV	5.11	5.021	743	2025-05-09 00:00:00
2580	ACV	2.302	>40.0	725	2024-06-21 00:00:00
2581	CDV	10.85	4.929	725	2024-06-21 00:00:00
2582	FOS	70.23	71.24	725	2024-06-21 00:00:00
2583	ACV	0.5462	4.657	489	2019-12-02 00:00:00
2584	ACV	0.7945	3.520	667	2023-12-18 00:00:00
2585	CDV	8.707	<1.5625	667	2023-12-18 00:00:00
2586	FOS	65.79	<50.0	667	2023-12-18 00:00:00
2587	ACV	0.1636	21.36	560	2021-03-22 00:00:00
2588	CDV	2.035	2.074	560	2021-03-22 00:00:00
2589	FOS	52.97	70.38	560	2021-03-22 00:00:00
2590	ACV	0.9766	>40.0	15	2010-07-16 00:00:00
2591	PCV	5.018	>160.0	15	2010-07-16 00:00:00
2592	CDV	9.89	21.76	15	2010-07-16 00:00:00
2593	FOS	205.	122.1	15	2010-07-16 00:00:00
2594	ACV	1.885	>40.0	597	2022-02-28 00:00:00
2595	FOS	148.7	294.8	597	2022-02-28 00:00:00
2596	ACV	0.6664	33.81	401	2018-01-12 00:00:00
2597	PCV	4.738	13.50	401	2018-01-12 00:00:00
2598	FOS	82.49	732.6	401	2018-01-12 00:00:00
2599	ACV	0.8937	>40.0	234	2015-04-17 00:00:00
2600	PCV	3.991	>160.0	234	2015-04-17 00:00:00
2601	CDV	8.637	3.694	234	2015-04-17 00:00:00
2602	FOS	136.6	127.0	234	2015-04-17 00:00:00
2603	ACV	1.873	0.8149	655	2022-11-18 00:00:00
2604	CDV	36.45	14.58	655	2022-11-18 00:00:00
2605	ACV	1.556	1.288	242	2025-07-30 16:15:47
2606	PCV	3.938	3.04	242	2025-07-30 16:15:47
2607	CDV	4.119	9.635	242	2025-07-30 16:15:47
2608	FOS	107.5	87.54	242	2025-07-30 16:15:47
2609	FOS	146.2	120.9	656	2022-11-14 00:00:00
2610	ACV	1.152	>40.0	451	2018-09-14 00:00:00
2611	PCV	4.144	>160.0	451	2018-09-14 00:00:00
2612	CDV	13.34	7.379	451	2018-09-14 00:00:00
2613	FOS	93.61	152.3	451	2018-09-14 00:00:00
2614	ACV	1.008	27.1	736	2025-01-17 00:00:00
2615	CDV	4.988	2.305	736	2025-01-17 00:00:00
2616	FOS	69.49	201.2	736	2025-01-17 00:00:00
2617	ACV	1.018	2.598	220	2015-01-23 00:00:00
2618	PCV	4.512	9.809	220	2015-01-23 00:00:00
2619	CDV	26.41	166.6	220	2015-01-23 00:00:00
2620	FOS	237.8	101.9	220	2015-01-23 00:00:00
2621	ACV	1.098	4.858	681	2023-02-06 00:00:00
2622	FOS	67.96	134.0	681	2023-02-06 00:00:00
2623	ACV	0.7334	18.68	415	2018-04-30 00:00:00
2624	PCV	2.456	21.33	415	2018-04-30 00:00:00
2625	CDV	6.441	<1.5625	415	2018-04-30 00:00:00
2626	FOS	86.55	52.97	415	2018-04-30 00:00:00
2627	ACV	1.575	2.387	734	2024-12-09 00:00:00
2628	FOS	79.77	<50.0	734	2024-12-09 00:00:00
2629	ACV	0.6413	1.842	440	2018-07-16 00:00:00
2630	PCV	2.558	5.653	440	2018-07-16 00:00:00
2631	CDV	9.921	7.535	440	2018-07-16 00:00:00
2632	FOS	86.55	128.2	440	2018-07-16 00:00:00
2633	ACV	1.544	1.169	644	2022-09-16 00:00:00
2634	CDV	12.72	12.4	644	2022-09-16 00:00:00
2635	FOS	73.84	70.37	644	2022-09-16 00:00:00
2636	ACV	1.613	0.8756	66	2012-01-23 00:00:00
2637	PCV	5.171	3.506	66	2012-01-23 00:00:00
2638	CDV	13.29	13.99	66	2012-01-23 00:00:00
2639	FOS	209.3	112.2	66	2012-01-23 00:00:00
2640	ACV	1.231	23.33	154	2013-08-09 00:00:00
2641	PCV	4.770	>160.0	154	2013-08-09 00:00:00
2642	CDV	13.38	3.221	154	2013-08-09 00:00:00
2643	FOS	198.3	<50.0	154	2013-08-09 00:00:00
2644	ACV	1.687	>40.0	96	2012-08-06 00:00:00
2645	PCV	6.043	>160.0	96	2012-08-06 00:00:00
2646	CDV	11.82	45.59	96	2012-08-06 00:00:00
2647	FOS	187.6	86.72	96	2012-08-06 00:00:00
2648	ACV	0.4924	0.8202	368	2017-08-21 00:00:00
2649	PCV	1.309	3.871	368	2017-08-21 00:00:00
2650	CDV	2.070	5.834	368	2017-08-21 00:00:00
2651	FOS	65.11	97.24	368	2017-08-21 00:00:00
2652	ACV	0.7657	12.09	162	2013-11-08 00:00:00
2653	PCV	3.948	52.46	162	2013-11-08 00:00:00
2654	CDV	12.98	<1.5625	162	2013-11-08 00:00:00
2655	FOS	128.3	<50.0	162	2013-11-08 00:00:00
2656	ACV	1.963	0.8552	2	2009-06-19 00:00:00
2657	PCV	9.423	3.797	2	2009-06-19 00:00:00
2658	CDV	13.78	10.06	2	2009-06-19 00:00:00
2659	FOS	153.6	77.81	2	2009-06-19 00:00:00
2660	ACV	1.418	1.169	10	2010-03-19 00:00:00
2661	PCV	5.713	10.32	10	2010-03-19 00:00:00
2662	CDV	33.76	181.8	10	2010-03-19 00:00:00
2663	FOS	431.5	125.6	10	2010-03-19 00:00:00
2664	ACV	1.63	5.743	547	2021-01-18 00:00:00
2665	CDV	27.06	28.47	547	2021-01-18 00:00:00
2666	FOS	268.7	190.	547	2021-01-18 00:00:00
2667	ACV	0.4924	>40.0	370	2017-08-21 00:00:00
2668	PCV	1.309	>160.0	370	2017-08-21 00:00:00
2669	CDV	2.070	21.43	370	2017-08-21 00:00:00
2670	FOS	65.11	72.09	370	2017-08-21 00:00:00
2671	ACV	1.472	30.81	491	2019-11-08 00:00:00
2672	PCV	3.304	73.29	491	2019-11-08 00:00:00
2673	CDV	10.36	2.126	491	2019-11-08 00:00:00
2674	FOS	111.2	59.35	491	2019-11-08 00:00:00
2675	ACV	1.876	22.24	128	2013-04-12 00:00:00
2676	PCV	9.439	135.5	128	2013-04-12 00:00:00
2677	CDV	19.74	3.412	128	2013-04-12 00:00:00
2678	FOS	259.3	78.84	128	2013-04-12 00:00:00
2679	ACV	2.097	0.48	602	2022-07-15 00:00:00
2680	CDV	46.97	4.114	602	2022-07-15 00:00:00
2681	FOS	172.3	<50.0	602	2022-07-15 00:00:00
2682	ACV	0.8139	>40.0	419	2018-04-16 00:00:00
2683	PCV	2.916	>160.0	419	2018-04-16 00:00:00
2684	CDV	9.309	7.371	419	2018-04-16 00:00:00
2685	FOS	91.27	466.6	419	2018-04-16 00:00:00
2686	ACV	0.761	>40.0	618	2022-06-20 00:00:00
2687	CDV	15.44	5.119	618	2022-06-20 00:00:00
2688	FOS	71.87	66.54	618	2022-06-20 00:00:00
2689	ACV	1.187	22.55	170	2014-01-31 00:00:00
2690	PCV	5.535	>160.0	170	2014-01-31 00:00:00
2691	CDV	14.07	3.602	170	2014-01-31 00:00:00
2692	FOS	170.6	<50.0	170	2014-01-31 00:00:00
2693	ACV	0.8903	1.713	125	2013-03-18 00:00:00
2694	PCV	3.605	2.679	125	2013-03-18 00:00:00
2695	CDV	7.315	2.269	125	2013-03-18 00:00:00
2696	FOS	126.	<50.0	125	2013-03-18 00:00:00
2697	ACV	2.719	6.259	507	2020-08-21 00:00:00
2698	CDV	9.695	23.15	507	2020-08-21 00:00:00
2699	FOS	124.3	128.7	507	2020-08-21 00:00:00
2700	CDV	3.428	37.12	574	2021-05-14 00:00:00
2701	ACV	1.022	15.63	86	2025-07-30 16:15:44
2702	PCV	4.102	>160.0	86	2025-07-30 16:15:44
2703	CDV	12.07	3.101	86	2025-07-30 16:15:44
2704	FOS	191.3	74.2	86	2025-07-30 16:15:44
2705	ACV	0.8247	>40.0	238	2015-05-22 00:00:00
2706	PCV	4.166	>160.0	238	2015-05-22 00:00:00
2707	CDV	7.474	13.68	238	2015-05-22 00:00:00
2708	FOS	124.2	79.71	238	2015-05-22 00:00:00
2709	ACV	2.102	>40.0	4	2009-11-27 00:00:00
2710	PCV	6.504	>160.0	4	2009-11-27 00:00:00
2711	CDV	13.87	2.480	4	2009-11-27 00:00:00
2712	FOS	186.2	66.88	4	2009-11-27 00:00:00
2713	ACV	0.9364	0.8681	158	2013-09-06 00:00:00
2714	PCV	4.767	3.778	158	2013-09-06 00:00:00
2715	CDV	12.28	11.46	158	2013-09-06 00:00:00
2716	FOS	179.3	127.3	158	2013-09-06 00:00:00
2717	ACV	1.400	21.41	639	2022-09-16 00:00:00
2718	ACV	1.403	0.6287	122	2013-03-04 00:00:00
2719	PCV	4.621	1.299	122	2013-03-04 00:00:00
2720	CDV	11.78	3.282	122	2013-03-04 00:00:00
2721	FOS	167.2	<50.0	122	2013-03-04 00:00:00
2722	ACV	0.9620	0.8839	6	2010-02-15 00:00:00
2723	PCV	7.032	15.87	6	2010-02-15 00:00:00
2724	CDV	34.61	145.9	6	2010-02-15 00:00:00
2725	FOS	337.	168.2	6	2010-02-15 00:00:00
2726	ACV	0.7945	0.5040	714	2023-12-18 00:00:00
2727	CDV	8.707	9.473	714	2023-12-18 00:00:00
2728	FOS	65.79	51.17	714	2023-12-18 00:00:00
2729	ACV	1.873	1.096	653	2022-11-18 00:00:00
2730	CDV	36.45	17.04	653	2022-11-18 00:00:00
2731	ACV	0.9473	3.424	742	2025-04-28 00:00:00
2732	CDV	3.987	20.53	742	2025-04-28 00:00:00
2733	FOS	61.11	107.3	742	2025-04-28 00:00:00
2734	ACV	3.573	>40.0	283	2025-07-30 16:15:48
2735	PCV	16.82	>160.0	283	2025-07-30 16:15:48
2736	CDV	32.52	39.69	283	2025-07-30 16:15:48
2737	FOS	315.0	58.01	283	2025-07-30 16:15:48
2738	ACV	<0.15625	0.412	567	2021-04-16 00:00:00
2739	CDV	3.59	9.617	567	2021-04-16 00:00:00
2740	FOS	71.62	71.13	567	2021-04-16 00:00:00
2741	ACV	1.393	0.2784	23	2010-11-12 00:00:00
2742	PCV	5.176	1.976	23	2010-11-12 00:00:00
2743	CDV	14.94	4.493	23	2010-11-12 00:00:00
2744	FOS	275.8	78.32	23	2010-11-12 00:00:00
2745	ACV	1.471	>40.0	473	2019-06-07 00:00:00
2746	PCV	3.683	76.39	473	2019-06-07 00:00:00
2747	CDV	13.21	24.52	473	2019-06-07 00:00:00
2748	FOS	123.9	52.15	473	2019-06-07 00:00:00
2749	ACV	0.6197	>40.0	449	2018-08-06 00:00:00
2750	PCV	2.649	137.2	449	2018-08-06 00:00:00
2751	CDV	11.31	11.57	449	2018-08-06 00:00:00
2752	FOS	119.3	93.14	449	2018-08-06 00:00:00
